Ticker,Name,Exchange
IDRLKR=X,IDR/LKR,CCY
EURCVE=X,EUR/CVE,CCY
GBPFKP=X,GBP/FKP,CCY
NPRXDR=X,NPR/XDR,CCY
MADKRW=X,MAD/KRW,CCY
EUR-PEN.F,EUR/PEN,FRA
INROMR=X,INR/OMR,CCY
SGDCNY=X,SGD/CNY,CCY
TNDEGP=X,TND/EGP,CCY
19753566.SW,SILBER 999/1000,EBS
GBPWST=X,GBP/WST,CCY
EURKES=X,EUR/KES,CCY
OMRZAR=X,OMR/ZAR,CCY
HKDCHF=X,HKD/CHF,CCY
CADPGK=X,CAD/PGK,CCY
CHFRON=X,CHF/RON,CCY
NOKKES=X,NOK/KES,CCY
ZARSZL=X,ZAR/SZL,CCY
SARMXN=X,SAR/MXN,CCY
SEKPKR=X,SEK/PKR,CCY
JPYNGN=X,JPY/NGN,CCY
IDRKES=X,IDR/KES,CCY
TNDMXN=X,TND/MXN,CCY
ARSKRW=X,ARS/KRW,CCY
INRQAR=X,INR/QAR,CCY
EUR-QAR.F,EUR/QAR,FRA
NOKKRW=X,NOK/KRW,CCY
JPYTHB=X,JPY/THB,CCY
SEKISK=X,SEK/ISK,CCY
LKRTND=X,LKR/TND,CCY
QARSAR=X,QAR/SAR,CCY
AZNUSD=X,AZN/USD,CCY
PLNMAD=X,PLN/MAD,CCY
CHFTOP=X,CHF/TOP,CCY
HU50.EX,STURM USA 50BN 10,EUX
LVLINR=X,LVL/INR,CCY
MURLTL=X,MUR/LTL,CCY
UYUUSD=X,UYU/USD,CCY
NAD=X,USD/NAD,CCY
CNHINR=X,CNH/INR,CCY
AZNEUR=X,AZN / EUR ,CCY
JPYMXN=X,JPY/MXN,CCY
MOPEUR=X,MOP/EUR,CCY
HKDPKR=X,HKD/PKR,CCY
VEFBOB=X,VEF/BOB,CCY
IQD=X,USD/IQD,CCY
EUR-IDR.F,EUR/IDR,FRA
MXNTND=X,MXN/TND,CCY
CADIDR=X,CAD/IDR,CCY
ISKKES=X,ISK/KES,CCY
HRKCNY=X,HRK/CNY,CCY
ANGGBP=X,ANG/GBP,CCY
CHFAWG=X,CHF/AWG,CCY
GBPZMK=X,GBP/ZMK,CCY
JPYRSD=X,JPY/RSD,CCY
GBPLTL=X,GBP/LTL,CCY
KESHUF=X,KES/HUF,CCY
LTLLVL=X,LTL/LVL FIXING,CCY
GBPMUR=X,GBP/MUR,CCY
EGPDKK=X,EGP/DKK,CCY
EUR-AUD.F,EUR/AUD,FRA
RUBMYR=X,RUB/MYR,CCY
ISKHKD=X,ISK/HKD,CCY
EURDOP=X,EUR/DOP,CCY
KESILS=X,KES/ILS,CCY
SGDMAD=X,SGD/MAD,CCY
GBPQAR=X,GBP/QAR,CCY
PENUSD=X,PEN/USD,CCY
BRLSEK=X,BRL/SEK,CCY
EURDKK=X,EUR/DKK,CCY
JPYPYG=X,JPY/PYG,CCY
AUDUSD=X,AUD/USD,CCY
THBINR=X,THB/INR,CCY
XAFDKK=X,XAF/DKK,CCY
FSC1.EX,ITR CR SI NA REC FU,EUX
UAH=X,USD/UAH,CCY
JPYITL=X,JPY/ITL,CCY
GBPJPY=X,GBP/JPY,CCY
INRCNY=X,INR/CNY,CCY
DKKSAR=X,DKK/SAR,CCY
SARHUF=X,SAR/HUF,CCY
EUR-INR.F,EUR/INR,FRA
XCP=X,COPPER HIGHGRADE,CCY
LKRJOD=X,LKR/JOD,CCY
SVCUSD=X,SVC/USD,CCY
MADZAR=X,MAD/ZAR,CCY
MVRGBP=X,MVR/GBP,CCY
AUDBRL=X,AUD/BRL,CCY
FJDCAD=X,FJD/CAD,CCY
PKRNOK=X,PKR/NOK,CCY
SARUSD=X,SAR/USD,CCY
GBPBBD=X,GBP/BBD,CCY
IEP=X,USD/IEP,CCY
EURPKR=X,EUR/PKR,CCY
EURBTN=X,EUR/BTN,CCY
BGNLVL=X,BGN/LVL FIXING,CCY
TWDKES=X,TWD/KES,CCY
SGDSEK=X,SGD/SEK,CCY
MYRKRW=X,MYR/KRW,CCY
SEKXDR=X,SEK/XDR,CCY
DKKKRW=X,DKK/KRW,CCY
TMTUSD=X,TMT/USD,CCY
JODOMR=X,JOD/OMR,CCY
HKDCNY=X,HKD/CNY,CCY
HKDVEF=X,HKD/VEF,CCY
ZARPHP=X,ZAR/PHP,CCY
EUR-MZN.F,EUR/MZN,FRA
AEDCAD=X,AED/CAD,CCY
KRWCZK=X,KRW/CZK FIXING,CCY
ILSSEK=X,ILS/SEK,CCY
PLNNGN=X,PLN/NGN,CCY
JPYAUD=X,JPY/AUD,CCY
SEKLKR=X,SEK/LKR,CCY
CHFVEF=X,CHF/VEF,CCY
SEKKPW=X,SEK/KPW,CCY
CADNIO=X,CAD/NIO,CCY
CLFUSD=X,CLF/USD,CCY
KWDSAR=X,KWD/SAR,CCY
RUBNZD=X,RUB/NZD,CCY
INRTRY=X,INR/TRY,CCY
MXNPHP=X,MXN/PHP,CCY
TRYCHF=X,TRY/CHF,CCY
ZARBWP=X,ZAR/BWP,CCY
JPYSRD=X,JPY/SRD,CCY
CADMVR=X,CAD/MVR,CCY
AUDPHP=X,AUD/PHP,CCY
UAHCZK=X,UAH/CZK FIXING,CCY
CZKUAH=X,CZK/UAH,CCY
JPYAZN=X,JPY/AZN,CCY
QARJPY=X,QAR/JPY,CCY
PLNUSD=X,PLN/USD,CCY
EGP=X,USD/EGP,CCY
EUR-GNF.F,EUR/GNF,FRA
HKDMUR=X,HKD/MUR,CCY
BNDXDR=X,BND/XDR,CCY
EUR-BWP.F,EUR/BWP,FRA
CHFHTG=X,CHF/HTG,CCY
BGNEUR=X,BGN/EUR,CCY
EURGEL=X,EUR/GEL,CCY
JODEGP=X,JOD/EGP,CCY
HUFHKD=X,HUF/HKD,CCY
3017024.EX,ITR CR SI NA REC FU,EUX
CADINR=X,CAD/INR,CCY
MADUSD=X,MAD/USD,CCY
QAREUR=X,QAR/EUR,CCY
RONUSD=X,RON/USD,CCY
QARMUR=X,QAR/MUR,CCY
CADOMR=X,CAD/OMR,CCY
BRLCOP=X,BRL/COP,CCY
AWGGBP=X,AWG/GBP,CCY
ANGSRD=X,ANG/SRD,CCY
MXNKRW=X,MXN/KRW,CCY
CZKCOP=X,CZK/COP,CCY
CHOE.SW,HOEH.VORTAG,EBS
ALLUSD=X,ALL/USD,CCY
AUDVEF=X,AUD/VEF,CCY
PLNTRY=X,PLN/TRY,CCY
EURRSD=X,EUR/RSD,CCY
19753421.SW,SILBER 999/1000,EBS
KRWZAR=X,KRW/ZAR,CCY
JPYSEK=X,JPY/SEK,CCY
CZKLBP=X,CZK/LBP,CCY
LKRNOK=X,LKR/NOK,CCY
LKR=X,USD/LKR,CCY
CLF=X,USD/CLF,CCY
HUFCZK=X,HUF/CZK FIXING,CCY
GBPBMD=X,GBP/BMD,CCY
CVEDKK=X,CVE/DKK,CCY
MXNHUF=X,MXN/HUF,CCY
CHFHRK=X,CHF/HRK,CCY
JPYDZD=X,JPY/DZD,CCY
CHFBBD=X,CHF/BBD,CCY
SGDARS=X,SGD/ARS,CCY
TWDJOD=X,TWD/JOD,CCY
TTDCHF=X,TTD/CHF,CCY
PGKUSD=X,PGK/USD,CCY
BHDGBP=X,BHD/GBP,CCY
AUDLTL=X,AUD/LTL,CCY
CADGNF=X,CAD/GNF,CCY
MXNDKK=X,MXN/DKK,CCY
DKKJOD=X,DKK/JOD,CCY
SGDMYR=X,SGD/MYR,CCY
AUBEZ.SW,BEZ.KURSE,EBS
RONNOK=X,RON/NOK,CCY
ISKSGD=X,ISK/SGD,CCY
HUFTRY=X,HUF/TRY,CCY
EUR-RON.F,EUR/RON,FRA
TRYISK=X,TRY/ISK,CCY
RSDCHF=X,RSD/CHF,CCY
GBPTND=X,GBP/TND,CCY
AFNCHF=X,AFN/CHF,CCY
BGNCZK=X,BGN/CZK,CCY
CHFBGN=X,CHF/BGN,CCY
EUR-CVE.F,EUR/CVE,FRA
LTLRSD=X,LTL/RSD,CCY
RUBTWD=X,RUB/TWD,CCY
EUR-TWD.F,EUR/TWD,FRA
LKRHKD=X,LKR/HKD,CCY
NZDAUD=X,NZD/AUD,CCY
DKKTHB=X,DKK/THB,CCY
ZARILS=X,ZAR/ILS,CCY
CHFAUD=X,CHF/AUD,CCY
MURXDR=X,MUR/XDR,CCY
CHFNIO=X,CHF/NIO,CCY
EUR-RUB.F,EUR/RUB,FRA
CHFDZD=X,CHF/DZD,CCY
HUFSAR=X,HUF/SAR,CCY
SEKMXN=X,SEK/MXN,CCY
GBPTTD=X,GBP/TTD,CCY
BRLCLP=X,BRL/CLP,CCY
HNLCAD=X,HNL/CAD,CCY
CZKAUD=X,CZK/AUD,CCY
JPYBZD=X,JPY/BZD,CCY
NIOUSD=X,NIO/USD,CCY
INRBGN=X,INR/BGN FIXING,CCY
CADNGN=X,CAD/NGN,CCY
EURBND=X,EUR/BND,CCY
RUBLTL=X,RUB/LTL,CCY
ANGZAR=X,ANG/ZAR,CCY
PENUYU=X,PEN/UYU,CCY
JPYAWG=X,JPY/AWG,CCY
SCRDKK=X,SCR/DKK,CCY
BZDEUR=X,BZD/EUR,CCY
VUVAED=X,VUV/AED,CCY
VUVPEN=X,VUV/PEN,CCY
SGDJPY=X,SGD/JPY,CCY
GBPPYG=X,GBP/PYG,CCY
ILSQAR=X,ILS/QAR,CCY
CZKMAD=X,CZK/MAD,CCY
VEFCAD=X,VEF/CAD,CCY
CHFCNH=X,CHF/CNH,CCY
GBPCUP=X,GBP/CUP,CCY
KESQAR=X,KES/QAR,CCY
RUBISK=X,RUB/ISK,CCY
EURSEKFIX=X,EUR/SEK FIXING,CCY
SARLKR=X,SAR/LKR,CCY
ZMW=X,USD/ZMW,CCY
GBPSHP=X,GBP/SHP,CCY
LTLCHF=X,LTL/CHF,CCY
LVLCHF=X,LVL/CHF,CCY
MXNGBP=X,MXN/GBP,CCY
CHFSAR=X,CHF/SAR,CCY
THBCHF=X,THB/CHF,CCY
CHFILS=X,CHF/ILS,CCY
HRKEUR=X,HRK/EUR,CCY
SARJPY=X,SAR/JPY,CCY
AWG=X,USD/AWG,CCY
KWDTRY=X,KWD/TRY,CCY
DKKANG=X,DKK/ANG,CCY
ILSEGP=X,ILS/EGP,CCY
SARGBP=X,SAR/GBP,CCY
CRC=X,USD/CRC,CCY
MURRUB=X,MUR/RUB,CCY
CHFCOP=X,CHF/COP,CCY
EUR-AOA.F,EUR/AOA,FRA
BOB=X,USD/BOB,CCY
CHFCZK=X,CHF/CZK,CCY
RONHKD=X,RON/HKD,CCY
CNYLTL=X,CNY/LTL,CCY
TRYOMR=X,TRY/OMR,CCY
TRYLKR=X,TRY/LKR,CCY
LVLMXN=X,LVL/MXN,CCY
SAREGP=X,SAR/EGP,CCY
AUDGBP=X,AUD/GBP,CCY
CADSCR=X,CAD/SCR,CCY
MADSEK=X,MAD/SEK,CCY
TRYLVL=X,TRY/LVL,CCY
THBAED=X,THB/AED,CCY
EURSZL=X,EUR/SZL,CCY
SARQAR=X,SAR/QAR,CCY
TNDAUD=X,TND/AUD,CCY
CADAWG=X,CAD/AWG,CCY
CZKBAM=X,CZK/BAM,CCY
SGDBOB=X,SGD/BOB,CCY
EGPEUR=X,EGP/EUR,CCY
ISKJOD=X,ISK/JOD,CCY
RSDDKK=X,RSD/DKK,CCY
PLNVEF=X,PLN/VEF,CCY
MZNCHF=X,MZN/CHF,CCY
JMDEUR=X,JMD/EUR,CCY
SARTRY=X,SAR/TRY,CCY
TNDLTL=X,TND/LTL,CCY
CHFSCR=X,CHF/SCR,CCY
NADUSD=X,NAD/USD,CCY
19753825.SW,PALLADIUM 999.9,EBS
KRWJPY=X,KRW/JPY,CCY
EUR-MOP.F,EUR/MOP,FRA
IDEBQ.MDD,ELECT BASELOAD Q,MDD
THBSGD=X,THB/SGD,CCY
HKDEGP=X,HKD/EGP,CCY
MYRLBP=X,MYR/LBP,CCY
MYRUYU=X,MYR/UYU,CCY
MXNQAR=X,MXN/QAR,CCY
CLPMXN=X,CLP/MXN FIXING,CCY
ILSSGD=X,ILS/SGD,CCY
JPYUAH=X,JPY/UAH,CCY
RUBLKR=X,RUB/LKR,CCY
GTQUSD=X,GTQ/USD,CCY
XCDCHF=X,XCD/CHF,CCY
BRLNOK=X,BRL/NOK,CCY
LKRMXN=X,LKR/MXN,CCY
SEKMAD=X,SEK/MAD,CCY
CHFSDG=X,CHF/SDG,CCY
EURAMD=X,EUR/AMD,CCY
EURAWG=X,EUR/AWG,CCY
JODGBP=X,JOD/GBP,CCY
EUR-TZS.F,EUR/TZS,FRA
EURLVL=X,EUR/LVL,CCY
GIP=X,USD/GIP,CCY
SGDOMR=X,SGD/OMR,CCY
ZARSCR=X,ZAR/SCR,CCY
PLNQAR=X,PLN/QAR,CCY
GELUSD=X,GEL/USD,CCY
NZDLTL=X,NZD/LTL,CCY
CADPAB=X,CAD/PAB,CCY
EURVUV=X,EUR/VUV,CCY
CNHTHB=X,CNH/THB,CCY
MYRZAR=X,MYR/ZAR,CCY
CNYXDR=X,CNY/XDR,CCY
EURMZN=X,EUR/MZN,CCY
MXNRUB=X,MXN/RUB,CCY
OMRSEK=X,OMR/SEK,CCY
XAF=X,USD/XAF,CCY
RONTHB=X,RON/THB,CCY
LVLHUF=X,LVL/HUF,CCY
AUDMYR=X,AUD/MYR,CCY
SEKKWD=X,SEK/KWD,CCY
VUVGBP=X,VUV/GBP,CCY
JPYHTG=X,JPY/HTG,CCY
MADKES=X,MAD/KES,CCY
LKRHUF=X,LKR/HUF,CCY
BZDCHF=X,BZD/CHF,CCY
TRYKES=X,TRY/KES,CCY
JODKRW=X,JOD/KRW,CCY
MXNCAD=X,MXN/CAD,CCY
ISKSAR=X,ISK/SAR,CCY
BGN=X,USD/BGN,CCY
ILSNZD=X,ILS/NZD,CCY
USD=X,USD/USD,CCY
CADGTQ=X,CAD/GTQ,CCY
GBPBSD=X,GBP/BSD,CCY
FJDEUR=X,FJD/EUR,CCY
CNHTWD=X,CNH/TWD,CCY
CHFXCD=X,CHF/XCD,CCY
JPYMAD=X,JPY/MAD,CCY
SZLUSD=X,SZL/USD,CCY
KYDCHF=X,KYD/CHF,CCY
CNYIDR=X,CNY/IDR,CCY
UYUCLP=X,UYU/CLP FIXING,CCY
SZL=X,USD/SZL,CCY
EURRWF=X,EUR/RWF,CCY
MYRKWD=X,MYR/KWD,CCY
THBTND=X,THB/TND,CCY
JPYAED=X,JPY/AED,CCY
EUR-PLN.F,EUR/PLN,FRA
ZMWDKK=X,ZMW/DKK,CCY
DZDGBP=X,DZD/GBP,CCY
MXNMUR=X,MXN/MUR,CCY
EURBRL=X,EUR/BRL,CCY
CADTTD=X,CAD/TTD,CCY
MYRILS=X,MYR/ILS,CCY
TWDEUR=X,TWD/EUR,CCY
MADRUB=X,MAD/RUB,CCY
JPYSHP=X,JPY/SHP,CCY
PGKGBP=X,PGK/GBP,CCY
EURETB=X,EUR/ETB,CCY
NOKCHF=X,NOK/CHF,CCY
CHFUSD=X,CHF/USD,CCY
PENGBP=X,PEN/GBP,CCY
ILSHUF=X,ILS/HUF,CCY
OMRHKD=X,OMR/HKD,CCY
EUR-FJD.F,EUR/FJD,FRA
TNDMUR=X,TND/MUR,CCY
KHR=X,USD/KHR,CCY
EUR-ZMK.F,EUR/ZMK,FRA
GBPJOD=X,GBP/JOD,CCY
INRMAD=X,INR/MAD,CCY
CHFEUR=X,CHF/EUR,CCY
CADVEF=X,CAD/VEF,CCY
TNDIDR=X,TND/IDR,CCY
MURPHP=X,MUR/PHP,CCY
SEKNZD=X,SEK/NZD,CCY
VUVCLP=X,VUV/CLP,CCY
BZDUSD=X,BZD/USD,CCY
MADMUR=X,MAD/MUR,CCY
MYRPKR=X,MYR/PKR,CCY
TTDGBP=X,TTD/GBP,CCY
SRDEUR=X,SRD/EUR,CCY
AEDMAD=X,AED/MAD,CCY
CHFCUP=X,CHF/CUP,CCY
CHFETB=X,CHF/ETB,CCY
BDT=X,USD/BDT,CCY
PKRDKK=X,PKR/DKK,CCY
HNLUSD=X,HNL/USD,CCY
DKKAED=X,DKK/AED,CCY
THBAUD=X,THB/AUD,CCY
PHP=X,USD/PHP,CCY
SARPLN=X,SAR/PLN,CCY
PLNJPY=X,PLN/JPY,CCY
19751807.SW,GOLD 999.9/1000    ,EBS
OMRIDR=X,OMR/IDR,CCY
NOKMUR=X,NOK/MUR,CCY
NOKOMR=X,NOK/OMR,CCY
JPYGMD=X,JPY/GMD,CCY
PLNGBP=X,PLN/GBP,CCY
ARSCLP=X,ARS/CLP FIXING,CCY
ZMK=X,USD/ZMK,CCY
OCEF.EX,EUR/CHF,EUX
HF42.EX,STURM FL 40BN 12,EUX
PLNLVL=X,PLN/LVL FIXING,CCY
JPYMOP=X,JPY/MOP,CCY
HUFJPY=X,HUF/JPY,CCY
GBPBOB=X,GBP/BOB,CCY
KWDPLN=X,KWD/PLN,CCY
RUBMXN=X,RUB/MXN,CCY
AEDKWD=X,AED/KWD,CCY
BMDDKK=X,BMD/DKK,CCY
EURCRC=X,EUR/CRC,CCY
DKKRON=X,DKK/RON,CCY
MADLTL=X,MAD/LTL,CCY
JODCAD=X,JOD/CAD,CCY
CADAUD=X,CAD/AUD,CCY
GMDEUR=X,GMD/EUR,CCY
GHS=X,USD/GHS,CCY
GBPARS=X,GBP/ARS,CCY
JODEUR=X,JOD/EUR,CCY
QARKRW=X,QAR/KRW,CCY
GMDUSD=X,GMD/USD,CCY
CHFSVC=X,CHF/SVC,CCY
SVC=X,USD/SVC,CCY
EUR-BHD.F,EUR/BHD,FRA
SGDGBP=X,SGD/GBP,CCY
BBD=X,USD/BBD,CCY
GBPRON=X,GBP/RON,CCY
EUR-ILS.F,EUR/ILS,FRA
QARNOK=X,QAR/NOK,CCY
TRYKWD=X,TRY/KWD,CCY
HUFIDR=X,HUF/IDR,CCY
HRKRUB=X,HRK/RUB,CCY
EURPGK=X,EUR/PGK,CCY
GMD=X,USD/GMD,CCY
ISKEUR=X,ISK/EUR,CCY
PKRGBP=X,PKR/GBP,CCY
AEDRUB=X,AED/RUB,CCY
VUVNGN=X,VUV/NGN,CCY
GBPXAF=X,GBP/XAF,CCY
SGDMXN=X,SGD/MXN,CCY
CNHHKD=X,CNH/HKD,CCY
TWDILS=X,TWD/ILS,CCY
MXNZAR=X,MXN/ZAR,CCY
EURVEF=X,EUR/VEF,CCY
CHFSTD=X,CHF/STD,CCY
EUR-ETB.F,EUR/ETB,FRA
KYDEUR=X,KYD/EUR,CCY
MADAUD=X,MAD/AUD,CCY
NIO=X,USD/NIO,CCY
EURJOD=X,EUR/JOD,CCY
EGPCAD=X,EGP/CAD,CCY
ISKUSD=X,ISK/USD,CCY
GBPHKD=X,GBP/HKD,CCY
PGKEUR=X,PGK/EUR,CCY
AEDLKR=X,AED/LKR,CCY
THBCNY=X,THB/CNY,CCY
BRLMYR=X,BRL/MYR,CCY
JPYWST=X,JPY/WST,CCY
LTLKRW=X,LTL/KRW,CCY
MURIDR=X,MUR/IDR,CCY
HKD=X,USD/HKD,CCY
PENCHF=X,PEN/CHF,CCY
ARSPYG=X,ARS/PYG,CCY
AEDNOK=X,AED/NOK,CCY
DKKNOK=X,DKK/NOK,CCY
CADMMK=X,CAD/MMK,CCY
ZARHRK=X,ZAR/HRK,CCY
GBPSEK=X,GBP/SEK,CCY
SGDNOK=X,SGD/NOK,CCY
19752593.SW,GOLD 999.9/1000    ,EBS
HRKRON=X,HRK/RON,CCY
CADKYD=X,CAD/KYD,CCY
CLPVEF=X,CLP/VEF FIXING,CCY
HUFISK=X,HUF/ISK,CCY
NZDSEK=X,NZD/SEK,CCY
JPYBBD=X,JPY/BBD,CCY
JPYXDR=X,JPY/XDR,CCY
MYRCNY=X,MYR/CNY,CCY
PLNVUV=X,PLN/VUV,CCY
SEKCNH=X,SEK/CNH,CCY
EURILS=X,EUR/ILS,CCY
CZKLTL=X,CZK/LTL,CCY
CHFLBP=X,CHF/LBP,CCY
EURPLN=X,EUR/PLN,CCY
JPYCZK=X,JPY/CZK,CCY
XDRLTL=X,XDR/LTL,CCY
TWDCNH=X,TWD/CNH,CCY
BNDIDR=X,BND/IDR,CCY
EOYN.F,EUR/JPY FIXING,FRA
JPYKYD=X,JPY/KYD,CCY
ZARHKD=X,ZAR/HKD,CCY
DKKCLP=X,DKK/CLP FIXING,CCY
RONRUB=X,RON/RUB,CCY
PLNIDR=X,PLN/IDR,CCY
CZKILS=X,CZK/ILS,CCY
GBPIRR=X,GBP/IRR,CCY
GBPMDL=X,GBP/MDL,CCY
MXVUSD=X,MXV/USD,CCY
INRMUR=X,INR/MUR,CCY
JPYBMD=X,JPY/BMD,CCY
SEKCAD=X,SEK/CAD,CCY
NOKXDR=X,NOK/XDR,CCY
EOCD.F,EUR/CAD FIXING,FRA
19754106.SW,GOLD 999.9/1000    ,EBS
JODHKD=X,JOD/HKD,CCY
HUFTHB=X,HUF/THB,CCY
EUR-BDT.F,EUR/BDT,FRA
PLNAED=X,PLN/AED,CCY
RUBJPY=X,RUB/JPY,CCY
AUDXPF=X,AUD/XPF,CCY
MURTRY=X,MUR/TRY,CCY
ILSLTL=X,ILS/LTL,CCY
OMRPHP=X,OMR/PHP,CCY
XCDEUR=X,XCD/EUR,CCY
EURMVR=X,EUR/MVR,CCY
MKD=X,USD/MKD,CCY
SEKSGD=X,SEK/SGD,CCY
SGDDKK=X,SGD/DKK,CCY
MADCHF=X,MAD/CHF,CCY
AUDZAR=X,AUD/ZAR,CCY
DKKTWD=X,DKK/TWD,CCY
BAMCHF=X,BAM/CHF,CCY
BHDJPY=X,BHD/JPY,CCY
AUDRSD=X,AUD/RSD,CCY
SGDNZD=X,SGD/NZD,CCY
TRYSEK=X,TRY/SEK,CCY
DKKINR=X,DKK/INR,CCY
JPYPLN=X,JPY/PLN,CCY
EUR-AZN.F,EUR/AZN,FRA
CZKJPY=X,CZK/JPY,CCY
JPYSAR=X,JPY/SAR,CCY
EURMGA=X,EUR/MGA,CCY
INRHKD=X,INR/HKD,CCY
CHFEGP=X,CHF/EGP,CCY
GBPTJS=X,GBP/TJS,CCY
CHFNPR=X,CHF/NPR,CCY
LKRQAR=X,LKR/QAR,CCY
FJDDKK=X,FJD/DKK,CCY
EURFKP=X,EUR/FKP,CCY
CADCVE=X,CAD/CVE,CCY
BMDEUR=X,BMD/EUR,CCY
EURCNH=X,EUR/CNH,CCY
MXNCOP=X,MXN/COP,CCY
PENCOP=X,PEN/COP,CCY
EGPPLN=X,EGP/PLN,CCY
QARINR=X,QAR/INR,CCY
EURPAB=X,EUR/PAB,CCY
PLNPHP=X,PLN/PHP,CCY
DKKHKD=X,DKK/HKD,CCY
JPYBSD=X,JPY/BSD,CCY
UYUBRL=X,UYU/BRL FIXING,CCY
EGPMUR=X,EGP/MUR,CCY
UAHUSD=X,UAH/USD,CCY
THBGBP=X,THB/GBP,CCY
AEDEGP=X,AED/EGP,CCY
RONAED=X,RON/AED,CCY
AEDPLN=X,AED/PLN,CCY
DKKIDR=X,DKK/IDR,CCY
CADXDR=X,CAD/XDR,CCY
EUR-GYD.F,EUR/GYD,FRA
KWDTWD=X,KWD/TWD,CCY
KWDCZK=X,KWD/CZK,CCY
CHFIQD=X,CHF/IQD,CCY
EURMYR=X,EUR/MYR,CCY
KRWKES=X,KRW/KES,CCY
BRLMXN=X,BRL/MXN,CCY
HUFMAD=X,HUF/MAD,CCY
GBPSDG=X,GBP/SDG,CCY
RUBBRL=X,RUB/BRL,CCY
SGDBHD=X,SGD/BHD,CCY
BAM=X,USD/BAM,CCY
OMRTRY=X,OMR/TRY,CCY
HKDJOD=X,HKD/JOD,CCY
TRYCAD=X,TRY/CAD,CCY
JODKWD=X,JOD/KWD,CCY
JPYMMK=X,JPY/MMK,CCY
OMRISK=X,OMR/ISK,CCY
LVLPHP=X,LVL/PHP,CCY
GBPGEL=X,GBP/GEL,CCY
ZARJPY=X,ZAR/JPY,CCY
JPYGNF=X,JPY/GNF,CCY
NOKSAR=X,NOK/SAR,CCY
QARJOD=X,QAR/JOD,CCY
ISKDKK=X,ISK/DKK,CCY
SGDLKR=X,SGD/LKR,CCY
TRYMAD=X,TRY/MAD,CCY
AUDGTQ=X,AUD/GTQ,CCY
EUR-LTL.F,EUR/LTL,FRA
NOKAUD=X,NOK/AUD,CCY
EUR-WST.F,EUR/WST,FRA
DKKCNY=X,DKK/CNY,CCY
CADUZS=X,CAD/UZS,CCY
ARSGBP=X,ARS/GBP,CCY
EUR-SGD.F,EUR/SGD,FRA
AEDOMR=X,AED/OMR,CCY
THBZWL=X,THB/ZWL,CCY
BGNDKK=X,BGN/DKK,CCY
NZDXDR=X,NZD/XDR,CCY
LVLAUD=X,LVL/AUD,CCY
ISKMAD=X,ISK/MAD,CCY
INRTHB=X,INR/THB,CCY
KESJPY=X,KES/JPY,CCY
JPYSCR=X,JPY/SCR,CCY
TRYTHB=X,TRY/THB,CCY
COPPYG=X,COP/PYG,CCY
INRRUB=X,INR/RUB,CCY
EONK.F,EUR/NOK FIXING,FRA
LVL=X,USD/LVL,CCY
EURBHD=X,EUR/BHD,CCY
BSDCHF=X,BSD/CHF,CCY
TRYNZD=X,TRY/NZD,CCY
SVCCHF=X,SVC/CHF,CCY
ZARRSD=X,ZAR/RSD,CCY
SEKUSD=X,SEK/USD,CCY
EURNOKFIX=X,EUR/NOK FIXING,CCY
EUR-SAR.F,EUR/SAR,FRA
KESTND=X,KES/TND,CCY
JPYINR=X,JPY/INR,CCY
AUDBSD=X,AUD/BSD,CCY
SEKLTL=X,SEK/LTL,CCY
MYRCHF=X,MYR/CHF,CCY
CHFMDL=X,CHF/MDL,CCY
PHPCAD=X,PHP/CAD,CCY
CZKVUV=X,CZK/VUV,CCY
THBNGN=X,THB/NGN,CCY
GBPTMT=X,GBP/TMT,CCY
LTLAUD=X,LTL/AUD,CCY
EURSYP=X,EUR/SYP,CCY
COPCLP=X,COP/CLP,CCY
JPYLKR=X,JPY/LKR,CCY
CHFBRL=X,CHF/BRL,CCY
NZDCNY=X,NZD/CNY,CCY
JODRUB=X,JOD/RUB,CCY
BDTGBP=X,BDT/GBP,CCY
HKDPEN=X,HKD/PEN,CCY
19754120.SW,SILBER 999/1000    ,EBS
ZARSAR=X,ZAR/SAR,CCY
MADTND=X,MAD/TND,CCY
EURSVC=X,EUR/SVC,CCY
TWDUSD=X,TWD/USD,CCY
CHFISK=X,CHF/ISK,CCY
JPYYER=X,JPY/YER,CCY
SCRUSD=X,SCR/USD,CCY
SGDBGN=X,SGD/BGN FIXING,CCY
OMRKES=X,OMR/KES,CCY
EGPKES=X,EGP/KES,CCY
GBPAOA=X,GBP/AOA,CCY
CHFLTL=X,CHF/LTL,CCY
PHPTWD=X,PHP/TWD,CCY
CHFSRD=X,CHF/SRD,CCY
EURQAR=X,EUR/QAR,CCY
GBPGYD=X,GBP/GYD,CCY
IDRKRW=X,IDR/KRW,CCY
GBPVEF=X,GBP/VEF,CCY
RONINR=X,RON/INR,CCY
CNYSEK=X,CNY/SEK,CCY
KZT=X,USD/KZT,CCY
AWGCHF=X,AWG/CHF,CCY
BWPEUR=X,BWP/EUR,CCY
985840=X,EUR/ZMK,CCY
CNYNOK=X,CNY/NOK,CCY
KESKRW=X,KES/KRW,CCY
TRYTWD=X,TRY/TWD,CCY
JPYZWL=X,JPY/ZWL,CCY
CNYAUD=X,CNY/AUD,CCY
INRTND=X,INR/TND,CCY
HKDCOP=X,HKD/COP,CCY
AUDTJS=X,AUD/TJS,CCY
HUFCNY=X,HUF/CNY,CCY
KESRUB=X,KES/RUB,CCY
FKPCHF=X,FKP/CHF,CCY
NOKCNH=X,NOK/CNH,CCY
